image_id,source,image_url,questions,source_type
159554,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000159554.jpg,How old is that skateboard? | What kind of skateboard is that? | Who made that skateboard? | Do you think he knows any tricks? | What brand of skateboard is that?,coco_fallback
294909,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000294909.jpg,How old is that cat? | What breed of cat is that? | What is the name of the cat? | Is the cat on this woman happy? | How long has she had that cat?,coco_fallback
127657,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000127657.jpg,What is wrong with this kid? | Is the kid sick? | Does he have clothes somewhere by the bed? | What is this child sick from? | What is he laying on?,coco_fallback
417627,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000417627.jpg,Who made the biggest mistake during this tennis volley? | Did they make it to the ball? | Are they playing doubles? | What sport are they playing? | Is the man going to make the swing in time?,coco_fallback
394776,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000394776.jpg,What fuel economy does that car get? | What does the upper right sign say? | Is that an electric car? | What kind of car is that? | What year was the red car manufactured?,coco_fallback
131865,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000131865.jpg,What is the pitcher doing? | Did this pitcher win the game? | Is he going to throw a strike? | What teams are playing? | Who won the game?,coco_fallback
287095,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000287095.jpg,"What kind of bear is that? | Was this in a zoo? | Is the polar bear unhappy? | Is this bear captive in a zoo, or in the wild? | Does the bear catch fish in the water?",coco_fallback
51041,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000051041.jpg,Was the smoke on purpose? | What kind of plane is that? | Is the helicopter on fire? | Did someone pay for that message? | What kind of plane was that?,coco_fallback
91508,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000091508.jpg,Is this plane taking off? | What kind of plane is that? | Is that plane landing or taking off? | What type of plane is this? | How'd you get so close?,coco_fallback
181562,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000181562.jpg,Was it a good surf day? | What ocean is this? | What ocean is this? | Where is he surfing? | Will this sea have lots of waves?,coco_fallback
22026,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000022026.jpg,Why is the man photographing the mirror? | Why is he taking a picture in the bathroom? | Is the medicine cabinet empty? | Did you remodel? | What kind of camera is that?,coco_fallback
381629,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000381629.jpg,Is that your new place? | Does this room have good quality furniture? | Where did you get the living room set? | Why are there no paintings on the wall? | What accent colors would you add to this room?,coco_fallback
358744,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000358744.jpg,What is the baby giraffe doing? | What zoo is this? | Is that little giraffe the big giraffe's baby> | Are those wild giraffes? | How tall is that giraffe?,coco_fallback
575842,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000575842.jpg,How soon until those bananas are inedible? | Why won't they throw out that old fruit? | What show is playing on the TV? | What's in the serving dish? | Do you think it's still safe to eat those bananas?,coco_fallback
393195,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000393195.jpg,What is her name? | Is this woman taking a trip? | What kind of hat is she wearing? | What lake are they in? | How old is that woman?,coco_fallback
323182,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000323182.jpg,Where was this taken? | Do you think the castle is cool? | Can you go inside? | Is that a church? | Is that clock on a castle wall?,coco_fallback
522534,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000522534.jpg,How tall is this hill? | Did you really climb that? | Is it foggy? | What mountain is he on? | How high is he going to climb?,coco_fallback
565947,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000565947.jpg,What is the rubble from? | Is that a fire hydrant? | What is the fire hydrant overlooking? | Is this a nice neighborhood? | Why are they taking a picture of the fire hydrant at that angle?,coco_fallback
359162,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000359162.jpg,What airlines is that plane from? | What type of plane is that? | Is there a storm coming? | what airline is this | Have you flown before?,coco_fallback
447932,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000447932.jpg,Is this bear yawning? | Where is this? | Why is the bear roaring? | Is that a bear yawning? | How much does that bear weigh?,coco_fallback
420488,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000420488.jpg,What kind of bus is that? | How many people does this bus hold? | Where is the bus going? | Where is this bus in route to? | Did you ride the bus?,coco_fallback
258226,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000258226.jpg,How old is that television? | Is this cabinet completely full? | Does the TV get a good picture? | Where did they buy the cabinets from? | What kind of TV is that?,coco_fallback
546046,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000546046.jpg,Where were they all headed? | Are the buses going to the same destination? | Did you ride the bus? | Is that in Great Britain? | Are all of these buses owned by the same company?,coco_fallback
413903,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000413903.jpg,Why is everything separated? | Why are these things being displayed? | Who owns this assortment of items? | Why is all of this laying on the ground? | Whose items are these?,coco_fallback
489145,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000489145.jpg,Are they wearing Alpine or Nordic skis? | What mountain range are they skiing in? | Are these people satisfied with the snow pack? | Are they both skiing today? | Did she ski without poles?,coco_fallback
370873,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000370873.jpg,DO you think the boy on the far right has trouble keeping his hat on when skiing quickly downhill? | Are these people part of your family? | Do you know who they were? | How old is that picture? | When was this picture taken?,coco_fallback
69578,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000069578.jpg,How long has she been surfing? | How old is she? | How old is the girl? | Where is this? | Is this girl surfing too close to the rocks?,coco_fallback
289333,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000289333.jpg,Who made that food? | Are you dieting? | Is there any sauce for that pasta? | Was the pasta good? | What kind of pasta is that?,coco_fallback
364803,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000364803.jpg,Are all of these vegetables going to be used in the same recipe? | What are you making? | What would you make with these vegetables? | What will these vegetables be used for? | What food are they preparing?,coco_fallback
374174,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000374174.jpg,Why is that car being towed? | Did you realize that was your car being towed away? | Where is the truck towing the car to? | Whose car was being towed? | What city is this in?,coco_fallback
403521,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000403521.jpg,Where did they get that clock? | Are the times shown on the clocks accurate? | Is this a popular tourist spot? | What is the Cicero Guest House? | Which time zone of USA is that?,coco_fallback
73916,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000073916.jpg,What was he looking at? | What parts can't a giraffe reach with that neck? | Why did giraffes evolve to have such long necks? | Did you take this picture at the zoo? | How tall is that giraffe?,coco_fallback
73442,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000073442.jpg,what does Mike N Willie's serve? | What kind of business is Mike N' Willie's? | What kind of food does the truck serve? | Is Mike N' Willie's a food truck? | What city is this street in?,coco_fallback
462401,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000462401.jpg,Where are they going surfing at? | Are they going to the beach? | Are these surfers brothers? | Where is the beach they are going to surf at? | is this group heading out to surf?,coco_fallback
493707,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000493707.jpg,What toppings are on that food? | What kind of toppings are those? | What restaurant is that? | What is all on the pizza? | What toppings are on the pizza?,coco_fallback
492129,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000492129.jpg,Who are the kids that are skateboarding? | What park are they at? | Where is this skate park? | Why are they filming skateboarding? | How long have you been skateboarding?,coco_fallback
65457,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000065457.jpg,Aren't you mad the cat is in the sink? | Is the cat asking someone to turn the water on? | What happens when you turn the water on? | Why is the cat in the sink? | Why is the cat in the sink?,coco_fallback
155505,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000155505.jpg,Where are those tractors headed? | Where is this? | Are these tractors operational? | Where are they taking these tractors? | What kind of tractors are they?,coco_fallback
348593,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000348593.jpg,Did you recently remodel the kitchen? | Is that an oven? | What are they cooking in the oven? | Whose kitchen is that? | What is cooking in the oven?,coco_fallback
298008,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000298008.jpg,Is it comfortable to sit on that? | Where the people on this motorcycle going? | Where were you going? | What city are they riding in? | Did the man pay for a ride on the bike?,coco_fallback
36228,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000036228.jpg,What food is she making? | What is he cooking? | What is in the oven? | What is she cooking? | What is the woman cooking?,coco_fallback
289275,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000289275.jpg,How many cows did you see? | How much does that cow weigh? | How old are those cows? | Di you pet them? | Where were they going?,coco_fallback
332960,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000332960.jpg,What are the round kites called? | Are these people celebrating a specific event? | What flag are the people holding? | Is this a kite festival in Brazil? | What kind of kite is that?,coco_fallback
75458,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000075458.jpg,What resort is this room at? | Has the bed been slept in? | Would you stay in a hotel like this? | How long was your stay there? | What is that rug made of?,coco_fallback
460139,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000460139.jpg,Does the moped work? | Do they both run? | Is the scooter on the right broken? | what language is that writing in | What is the mechanic working on?,coco_fallback
75455,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000075455.jpg,Was it a stray? | Is this dog homeless? | Would you take that puppy home? | Is this dog finding a cool respite in the meager shade of the park bench? | Why is the dog all alone?,coco_fallback
110209,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000110209.jpg,Is this ride shaking? | What other toys did they like playing with? | How old is she? | Is the child at daycare? | What is the child's name?,coco_fallback
131315,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000131315.jpg,Is this your family? | How do these two know each other? | Are they having a business meeting? | What are all those papers on their table? | Are you doing taxes?,coco_fallback
248481,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000248481.jpg,What are those two bumps on the elephant's head? | What kind of elephant is that? | Is the elephant near a building? | Did they enjoy those branches? | What species of elephant is this?,coco_fallback
413874,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000413874.jpg,Is the tennis match over? | Who is winning this match? | What was the score? | Who won? | What sport are they playing?,coco_fallback
46065,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000046065.jpg,What are those desserts filled with? | How do you make those? | Did you make these chocolates with orange? | How many calories are these chocolates? | What flavor is the filling in those truffles?,coco_fallback
159176,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000159176.jpg,Who was the best skateboarder? | Is this a home made skateboard park? | What country is this? | How big is that skate park? | Did you try doing it?,coco_fallback
240490,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000240490.jpg,Is this the little boys first time playing T-ball? | What park is this? | How well did he do? | Is the bat heavy? | How many players are on the boy's team?,coco_fallback
204714,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000204714.jpg,How big is the tv? | Whose house is this? | Does this TV function properly? | Is this a nice entertainment center? | What does the sculpture on the left depict?,coco_fallback
130221,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000130221.jpg,Is the cow going to hit the barb wire? | When was barbed wire invented? | Why has the cow been tagged? | Does this cow feel confined? | Do the cows ever try to break free?,coco_fallback
171885,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000171885.jpg,What is that building used for? | What city is this in? | What time does the clock say? | What would you call those statues on the building's facade? | What time is displayed on the clock?,coco_fallback
245802,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000245802.jpg,Where is this? | Where is this field located? | Who is playing? | Which team won? | Which teams are playing?,coco_fallback
413879,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000413879.jpg,Are those three elephants a family? | Did you see other animals? | How old are those elephants? | Where was this taken? | At what age do they start growing tusks?,coco_fallback
494383,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000494383.jpg,Is that considered street art? | Do you know the artist? | Who did the artwork? | Who painted that? | What is the purpose of the toaster on this wall?,coco_fallback
536109,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000536109.jpg,Did you go on a train? | Is that a train in front of the cars? | When does the train leave? | Where is this train headed? | What day does the garbage get collected?,coco_fallback
310867,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000310867.jpg,Is there a curtain for the shower? | Is that your bathroom? | Is that sink smaller than one on an airplane? | What is in the box? | How does one live without a mirror above the bathroom sink?,coco_fallback
97049,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000097049.jpg,Does he go for a lot of rides? | What country was this taken in? | How often do you take the dog out for rides? | What is in the mirror? | What is the dog looking at?,coco_fallback
499719,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000499719.jpg,Where is this sign located at? | Why are there 2 stop signs next to each other? | Where am I supposed to stop here? | What is the name of the road at this intersection? | Is it morning?,coco_fallback
43522,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000043522.jpg,What train station is that? | Where is this train station located? | Where is this train station? | Is that a high speed train? | Where is the train going?,coco_fallback
300580,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000300580.jpg,Do you like to fly? | Is the plane taking off or landing? | What airline is that? | Where was the plane flying to? | Is that plane landing or taking off?,coco_fallback
261879,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000261879.jpg,Why are those guys in bed together | Why is he making an obsene jesture? | Does he bleach his socks? | Why is he flipping the bird? | Is the man on the left rude?,coco_fallback
316474,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000316474.jpg,How old is that plane? | How do they choose color schemes for planes? | Did this plane crash? | Is this plane operational? | How did part of this plane break apart?,coco_fallback
122948,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000122948.jpg,Who is number 46? | Did he strike the batter? | Did he strike? | Which arm is he throwing with? | Who are the Orioles playing against?,coco_fallback
75185,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000075185.jpg,What kind of sprayer is that? | What is that hose on the toilet seat? | What's on the floor? | What is that tube hooked up to the toilet? | Is the toilet broken?,coco_fallback
443940,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000443940.jpg,Do you think that bird bites hard? | Is this bird staring intently at a bug? | What kind of bird is this? | What kind of bird is that? | What kind of bird is this?,coco_fallback
261060,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000261060.jpg,Did you ride the train? | Where are you headed? | Do those trains travel long distances? | Have you ever seen a train station before? | Where are these people traveling?,coco_fallback
335696,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000335696.jpg,Are these women sisters? | What are they talking about? | What are the women talking about? | What were these two talking about? | What are these ladies discussing?,coco_fallback
466681,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000466681.jpg,Is that really in the middle of an intersection? | Was this picture taken before color cameras? | How long has that structure with a curved top been in existence? | Is that a famous piece of sculpture? | Where is this?,coco_fallback
387903,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000387903.jpg,What side did you sleep on? | What's in the bag? | How much a night was it to stay at this hotel? | Who's bag is that? | Where is this hotel room located at?,coco_fallback
387901,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000387901.jpg,What mountain are they on? | What ski resort is this? | Do the kids enjoy it? | Is this at a ski resort? | Are the people learning to ski?,coco_fallback
390513,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000390513.jpg,Is there a guitar in that case to the right? | What is that cabinet called? | Whose room is this? | Is that an instrument by the door? | What kind of room is this?,coco_fallback
187886,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000187886.jpg,How old is that computer? | Does he ever clean his desk? | why is their desk so cluttered? | Is this what your desk top looks like? | How long have you been collecting action figures?,coco_fallback
219327,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000219327.jpg,Why is the sky so red? | Was the sky really that color? | What religion worships in this church? | Why is the sky red? | Why did you edit this?,coco_fallback
534854,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000534854.jpg,Has it been raining all day? | Where did you buy that fabulous umbrella? | Where was the photograph taken? | Do you know who makes those adorable boots? | Why is the child so far behind everyone else?,coco_fallback
223447,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000223447.jpg,Where are those fields at? | Is that a race track in a farm field | How tall is that horse? | Where is he riding to? | Is he a professional jokey?,coco_fallback
463024,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000463024.jpg,Is this the tie they are wearing today? | Where did you get the tie? | Are they going to wear the tie? | What type of tie is this? | Do you know how to tie it?,coco_fallback
534859,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000534859.jpg,Did all the pizza get eaten? | Where is that pizza from? | How many pizzas did they order? | Why were there so many pizzas? | Does the pizza from Dominoes taste good?,coco_fallback
289312,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000289312.jpg,What model plane is this? | Are people boarding the plane? | Where is the airport located? | Is that the plane you took? | What kind of plane is that?,coco_fallback
482989,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000482989.jpg,What kind of tent are they in? | Is it comfortable to sleep in? | Is this a tent or a room in a house? | Why are the windows covered? | Does the netting keep the mosquitos out?,coco_fallback
85452,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000085452.jpg,Why is the oven in the bathroom? | Why is a microwave in the bathroom? | Why would someone put a microwave oven in a bathroom? | Why is the microwave in the bathroom? | Why is the microwave in the bathrom?,coco_fallback
300052,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000300052.jpg,Are the umbrellas for sale? | Where is this? | What else is sold in this store? | Do they only sale umbrellas? | Is that an umbrella shop?,coco_fallback
113152,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000113152.jpg,Did you buy any coconuts? | Where is he rowing? | Where is he rowing to? | What exactly is the man delivering? | How far does he have to go in the boat?,coco_fallback
500662,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000500662.jpg,What brand is the luggage? | How old is this picture? | Is that your luggage? | Are those vintage suitcases? | Where can I get those suitcases?,coco_fallback
32598,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000032598.jpg,What kind of tie is that? | What kind of knot did you use for the tie? | What is that jacket made out of? | Is this man a professor? | Where would you wear that tie?,coco_fallback
437588,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000437588.jpg,Is that fire hydrant still able to work? | How is there so much rust on the fire hydrant? | Are you replacing those pipes? | Are they ever going to update or replace the fire hydrant? | Does that fire hydrant work?,coco_fallback
6197,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000006197.jpg,What year is that trailer? | What breed of dog is that? | Is the dog heading over to the truck? | What year model is that Airstream? | What is the towing capacity of the truck?,coco_fallback
141695,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000141695.jpg,Where did you take this picture of the cow? | Did you pet him? | What breed of cow is this? | Why were you creeping up on a bison? | Are there cows in the field with the bull?,coco_fallback
97260,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000097260.jpg,What does the stop sign translate too? | Is the water safe to get in? | What does the sign mean? | What does DUR mean? | What language is that?,coco_fallback
11631,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000011631.jpg,What kind of bike is that? | What is the age minimum for riding a bike like this? | Does he jump high a lot? | do you think he lands the trick? | How often do you go bike riding?,coco_fallback
42493,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000042493.jpg,How steep a trail do you ride? | Where are these bikers going? | How wide are those bike tires? | Are they on a cliff? | Where are they biking?,coco_fallback
452412,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000452412.jpg,Where is this? | Where are the zebras roaming from? | Are the zebras in the wilderness? | Are the zebra's in a zoo or park? | How many zebras are in the herd?,coco_fallback
422427,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000422427.jpg,Do you need a new power supply? | Do people still use old phones? | What are the specs on the laptop? | What kind of cell phone is that? | Did you transfer pictures from your phone to your laptop?,coco_fallback
362072,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000362072.jpg,Where is this fruit from? | Who made the fruit platter? | When was this fruit purchased? | Is the fruit in the bowl ripe? | Is some of the fruit rotten?,coco_fallback
2732,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000002732.jpg,Where is this rail yard at? | Was the yellow train moving at all? | What do you think is in those freight cars? | What city is this in? | Where was the train going?,coco_fallback
58831,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000058831.jpg,Are these tennis players? | Is this singles or doubles tennis? | Are they a doubles team? | Who won the match? | What's the score in the game?,coco_fallback
301207,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000301207.jpg,Is the man in front going to land safely? | How high is that ledge? | Are any of the skaters famous? | What type of trick is that? | Is he a very experienced skateboarder?,coco_fallback
294580,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000294580.jpg,What is her name? | Does this person have any fashion sense? | Is this man protecting his eyes from the sun? | Why is his tie so short? | Why is his tie so short?,coco_fallback
524063,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000524063.jpg,Have you ever really watched a whole soccer game? | What league is this soccer game a part of? | What is the score in the game? | How old are these players? | Who's winning the soccer game?,coco_fallback
436161,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000436161.jpg,Does that cake have coconut in it? | What kind of cake is that? | What flavor cake is that? | What type of desert is this? | What kind of cake is that?,coco_fallback
13182,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000013182.jpg,What kind of trees do you think those are? | What trail are they riding on? | Did the horse mind the toy? | Are there many horses? | Who is that riding the horse?,coco_fallback
121168,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000121168.jpg,Do a lot of kids go to this skateboard park? | Where is this? | Where is this skate park? | Is that a boy or girl? | What does Sky Fall mean?,coco_fallback
406826,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000406826.jpg,What are the paper objects? | What are those wrapped up things? | What is being made? | What is below the scissors? | Is this some kind of origami?,coco_fallback
197471,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000197471.jpg,Where is the plane going? | What airport is this at? | Does this small passenger plane connect the islands? | What airline owns this plane? | How many people are in the plane?,coco_fallback
353260,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000353260.jpg,Is that a special lane for motorcycles on this highway? | How long will they be stuck in traffic? | How fast is the motorcycle going? | What country is this located in? | Is that bike in the appropriate lane?,coco_fallback
440147,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000440147.jpg,What ocean is this? | Where is this? | What body of water is that? | Where is the ferry going? | Is this ship a cruise ship?,coco_fallback
99536,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000099536.jpg,Where is this carriage going? | What is the Palmetto Carriage? | How much do the tours cost? | Do you ever ride in them? | Did you take a carraige ride?,coco_fallback
210333,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000210333.jpg,How many oranges are in the basket? | Why is a cat behind the fresh fruit? | Why is there a random basket of oranges? | Are those oranges? | Why is the cat looking at oranges?,coco_fallback
57500,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000057500.jpg,What is the pattern on the left wall? | Is that a full size Juke Box? | Did you remodel? | Is that your livingroom? | Does the jukebox play records or CDs?,coco_fallback
524736,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000524736.jpg,Were you in the competition? | Was there a surfing competition? | Does everyone have a surf board? | What is the event? | Is this the start of some kind of surfing competition?,coco_fallback
208372,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000208372.jpg,Where are they taking those cows? | Why are the cows on the road? | Why are there cows in the street? | Where is the RV going? | How are the cows in the city?,coco_fallback
138069,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000138069.jpg,Is the bathroom in the basement? | DO you enjoy the light in this bathroom? | Whose bathroom is this? | Is this a hotel or an apartment ? | Does the bathtub leak?,coco_fallback
517910,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000517910.jpg,Is this photo taken in a train museum? | Is this trolley car housed in a museum? | What year did this trolley stop running? | Why is the trolley inside | Is that a trolley?,coco_fallback
212974,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000212974.jpg,What kind of dessert is that? | What type of cake is in the bottom right? | What were you making? | What types of foods are these? | Does the candy go in the batter?,coco_fallback
105605,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000105605.jpg,Why is there a giant phone walking around? | Was it harassing people? | Why is there a giant cell phone? | Was this for some type of promotional deal? | Is there a person inside the phone?,coco_fallback
459201,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000459201.jpg,Was this at a zoo? | Why do zebras have stripes? | Why are the zebras close to the rocks? | Are the zebras part of a herd? | Are these zebras in a zoo?,coco_fallback
105600,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000105600.jpg,Is this an experienced cross-country skier? | How old Is the skier? | Where was this taken? | Is the snow very high? | How old is this little skiier?,coco_fallback
290938,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000290938.jpg,Do you ever light any candles? | Are those candles handmade? | What type of flower is in the back vase? | What time does the clock say? | What is in that vase?,coco_fallback
80554,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000080554.jpg,What game were you playing? | Are these people playing Wii Bowling? | What Wii game are the women playing? | What are they playing? | What game are they playing on the Wii?,coco_fallback
162163,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000162163.jpg,What is he cooking? | What is he cooking? | where are his hot dogs? | How do you keep the hot dog buns from burning? | How many people showed up to the cookout?,coco_fallback
278467,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000278467.jpg,Why does this pizza cheese look bad? | Where did the pizza come from? | What is on the pizza? | What is on that pizza? | Was it home made?,coco_fallback
259715,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000259715.jpg,Who were you rooting for in the race? | Did many motorcycles crash? | How fast do you think they're going? | How do they keep from wiping out? | How fast are they going?,coco_fallback
251027,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000251027.jpg,Did you remodel? | What kind of flooring is that? | Is there a forest outside the window? | Where's the shower? | Is that vinyl flooring?,coco_fallback
179618,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000179618.jpg,Are you a health nut? | What kind of blender is this and where can I buy it? | What are the ingredients in this shake? | What is being made here? | What flavor is it?,coco_fallback
125266,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000125266.jpg,Is that truck an armored truck? | Do you think it's strange they can still advertise alcohol like that? | What does Garda mean? | Why were you in the city? | Where is that truck going?,coco_fallback
85706,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000085706.jpg,Where is this mountain? | Is it safe for so many people to be on the ski slope? | Was the wait for the lift long? | Where is this ski resort at? | Is this a skiing slope?,coco_fallback
44138,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000044138.jpg,How many more computers do you need? | Why do they have so many screens? | What brands are all of these TVs and laptops? | What kind of laptop is that? | How many computers does he need?,coco_fallback
58231,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000058231.jpg,Are these bananas? | What on earth are these? | What is the name of this type of fruit? | How do you prepare plaintains? | Will you throw out those bananas?,coco_fallback
254729,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000254729.jpg,What moun | Where is the plane going? | Where is this? | What mountain range is below? | Is that snow recent?,coco_fallback
412296,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000412296.jpg,What beach is this? | Who is the little boy surfing? | Has he had lessons? | Where is this? | How long has he been surfing?,coco_fallback
437416,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000437416.jpg,What kind of rug is that? | What style are those vintage chairs? | How old is the furniture? | Is that a picture of your liv | What kind of room is this?,coco_fallback
388352,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000388352.jpg,How much does that dog weigh? | Is the dog washing his ball in the water bowl? | Is there ice in the bowl with the ball? | Is that ball the only thing in that bowl? | Do you think this is a hint to play fetch or fill his bowl?,coco_fallback
548278,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000548278.jpg,Who's kitchen is that? | Do you think people hit their head on that low ceiling? | Was it just remodeled? | Is there a dishwasher in this kitchen? | Did you recently remodel the kitchen?,coco_fallback
