image_id,image_url,query_term,questions,captions,wayback_timestamp,source_type
45c58086-af50-484c-99de-bd8f84ad2f36,http://soloville.com/wp-content/uploads/2012/06/working-alone.jpg,succeeds,Is she waiting for somebody?---Is there a meeting happening in here?---What kind of laptop is she using?---What is the girl thinking about?---What is her name?,"A table in a meeting room with red chairs and a single woman sitting down---A woman sits alone at a conference table with a laptop.---A woman sitting at a conference table.---A woman sits alone at a office meeting table with red chairs---A woman sitting alone in an office, looking at a laptop",,original
c6dd5ffc-4d49-4743-843a-0356f0e6143e,http://www.rocketsports-ent.com/wp-content/uploads/2015/08/8-7-15-Doug-Melvin-jays2168.jpg,no-hit game,What are they waiting for?---What are they watching?---What are the gentleman watching?---What game are these guys watching?---What are the men watching?,A man with a white mustache sits next to another man wearing sunglasses.---Two men sitting in the stands at a sports event---A man with a moustache sitting at a ball game next to a man in sunglasses.---A couple of men sitting in the stands watching something happen in front of them---Two male onlookers siting in blue seats in a stadium.,,original
fa2819db-2b6e-4657-9b1a-f803013110ed,http://3.bp.blogspot.com/-mGgeEAW6kig/UJ0T-kHcaCI/AAAAAAAAGOM/Ti2M3b9iVqU/s1600/04.EverybodyTalks.jpg,talks,Are they good at dancing?---Are they cheerleaders?---Do you know either of the performers?---Is this a scene from the show Glee?---Is this dance scene from a movie?,"A slideshow of dancers performing on stage---A man and woman dancing together---Scenes from a dance show, with young couple performing steps of a routine---A movie scene includes a young man and woman dancing---A couple frames of pictures with people dancing in them",,original
096d1cb1-7d0a-4bab-8c73-220fe4ee5585,http://pastorchrisowens.files.wordpress.com/2014/05/lords-supper-church-stock-photos.jpg,communion,Is this a eucharist?---Does this have religious significance?---Is the cup real silver?---How old is that chalice?---Is there wine in this goblet?,"A gold chalis, a piece of breas, and a purple cloth rest on a wicker table in the desert---A medievel cup and a piece of bread placed on a table---A goblet next to a piece of bread---A chalice and a hunk of bread---A communion cup and loaf of bread",,original
3dac1130-bb80-49b3-aeb6-27aa6602bf06,http://4.bp.blogspot.com/-9U-RDUHquSo/T9S1l1Lq59I/AAAAAAAAAoo/RQUbQZou7NY/s1600/cutting+fries.jpg,cutting,What kind of rocks are those?---Are those chicken gizzards?---Did this actually taste good when you cooked it?---Why is there meat on the floor?---What type of food is this?,Little red stones on a hardwood floor---A group of pieces of pink meat scattered on a wooden surface---Chopped up meat is on a cutting board.---A group of sliced pieces of meat scattered across a wooden cutting board---Pieces of meat are on a wooden cutting board,,original
be633503-b488-44e2-9bdb-a174ac916231,http://mabrycampbell.files.wordpress.com/2012/10/rushing-water.jpg,rushing,"Is there a storm brewing?---What do you call those whipped cream clouds?---How rough is the chop?---Did that turn out to be a rain cloud?---Is that a spectacular picture of the clouds, or what?",Ripples on the ocean under a cloudy sky---A cloudy sky above the ocean---The ocean on a very cloudy windy day---Waves create foam on the beach with clouds in the background---Clouds are above a body of water,,original
8d400048-c5d9-49d0-a7b3-22fb6ef2d249,http://ichef.bbci.co.uk/news/1024/media/images/80093000/jpg/_80093683_80093682.jpg,denounced,Is this a pro German Anti Immigration rally?---Is there a riot going on in Germany?---Were they protesting something?---What are they protesting?---Are they protesting or celebrating?,"A group of people holding German flags---People assembling at a rally.---A group of men gathered in the street, some holding flags, protesting---A large group of people waving flags and marching---A German man raises his fist in a crowd.",,original
8dbfb3f9-9348-4d1a-8896-5292ebb0758c,http://www.ackroydengineering.com/images/epping-shirkingroadcelltower0334.jpg,shirking,What state is the tower located in?---Where was this taken?---Does the tower make buzzing noises?---What type of tower is this?---Is it safe to climb one of these?,"The base of a metal tower with snow on the ground---A metal tower with trees in the background---The base of an antennae, fenced in, the ground covered in snow---The base of an electricity tower---A tall radio tower standing in the middle of a metal chain link fence in front of trees",,original
487f3c30-0cf5-4ee6-83ae-069544d79bf6,https://trashfreeyear.files.wordpress.com/2012/02/planting-seedlings-from-egg-carton-cu.jpg,pealing,What are the white spots in the dirt?---What are the white things in the dirt?---What medium did you use to sprout the seeds?---Was that pulled from the bag?---What is being planted here?,A hand holds a clump of soil with seedlings emerging---A person planting seeds---A hand holding some parts of a bag that is full of dirt---A hand holding budding plants---A hand holding spouting plants with dirt,,original
9c9f7ef3-4b5d-4c48-bffc-f00e46c9fc7e,http://www.digsdigs.com/photos/fabulous-modern-flat-interior-design-1.jpg,flat,Do the rest of the rooms have a white theme too?---What interior designer designed this room?---Whose home is that?---What designed the living room?---Do you worry about keeping the white furniture clean?,"A sleek modern living room all in white---A white colored living room with couches, chairs, and a pillar.---A white living room.---Modern luxurious white living room with column, chandelier, seating and black screen---living room with all white furniture and red items on the square coffee table",,original
ff597c4b-0bbb-4604-9380-9f6a307fd1f8,http://www.gannett-cdn.com/-mm-/247d08531b9e17fb3896fdf2dd38e4bc6890d427/c=0-0-2397-1354&r=x1803&c=3200x1800/local/-/media/DetroitFreePress/2014/11/09/dfpcementshortage3.jpg,delaying,What is he building?---What was he building?---Is he working on a railroad track?---What is the construction worker building?---What are they doing?,A worker wearing white gloves handles a railroad tie---A construction worker building something---Gloved hands placing a two-by-four on the ground as a frame---A man holding a beam on the ground while wearing gloves---A worker bending down and grabbing a board,,original
4d23d870-58f3-416d-bb7e-1cd96ec128cd,http://gbcdecatur.org/files/ReachingFullPotential.jpg,reaching,Is he trying to catch something?---Is this person in crisis?---What would you caption this shot of a hand reaching skyward?---Do you love fluffy clouds?---What is he reaching for?,A hand is reaching for the clouds.---A hand reaches toward the blue sky with white clouds---A man's hand is reaching towards the clouds in the sky.---A hand open and outstretched towards a cloudy sky.---A left hand reaching for the sky,,original
80ccad7a-2fb2-4b6a-9e3e-82acfd0fd1a9,http://imagine.gsfc.nasa.gov/Images/news/swift_launch_big.jpg,launching,Where was that rocket going?---Who is launching this rocket?---How long was the rocket visible in the air?---What's the name of that rocket?---What is the mission of this rocket?,A rocket launching from a pad in the middle of the day---A rocket blasting off into the sky---A rocket launching---rocket launching with exhaust clud---A rocket launching from the ground,,original
0247b57e-31fa-4783-bc88-136ff2e0471d,http://all-that-is-interesting.com/wordpress/wp-content/uploads/2012/07/canoeing-honduras.jpg,dwindling away,What body of water is that?---How old is that kid?---How far did the boy row the canoe?---isn't he too young to be rowing this boat?---Where is the boy going?,A small boy paddles in a makeshift canoe.---Did not load---Did not load---Did not load---Did not load,,original
053f2300-c01e-4292-a6e0-58ef4d04cf31,http://www.knoxvilledailysun.com/images/imageofday/2011/june/trier-marketplace.jpg,marketplace,What's the name of this city?---Is this a city in Europe?---Where is this town?---How old is the building in the background?---Where is this attraction located?,"People walk through a busy town center.---People walk down a street in a city---Many visitors on an old town square---A crowd of people walking in the middle of a busy city---a crowded European, historic street.",,original
ce80129e-3646-4500-9877-43957f72d679,http://images.fanpop.com/images/image_uploads/Bring-it-on-bring-it-on-127604_663_1000.jpg,bring,"Is she a good cheerleader?---Whst does the ""rch"" stand for?---What do you think about the stereotypes people have about cheerleaders?---What does RCH stand for?---How old is she in this picture?",An actor portraying a cheerleader in a movie still---a girl in a cheerleader outfit standing outside with her hands on her hips---A blonde girl in a red cheer-leading outfit standing near a tree---Cheerleader standing near a tree---A blonde cheerleader in a red outfit,,original
45aa0e09-ca31-45c8-9fd9-11db994bc0a3,http://michaelhyatt.com/wp-content/uploads/2013/07/iStock_000004501953Medium-760x506.jpg,ignore,Did the actors get paid for this picture?---What is his name?---Why is the man covering his ears?---Why is someone doing that to him?---Is the bullhorn on full volume?,A person covering their ears from a loudspeaker---A man covers his ears while a bullhorn is being used close by---A man holding his hands over his ears with a bullhorn pointed at him---A man covering up his ears while a person holds a megaphone up to his head.---A hand holding a megaphone next to a man covering his ears,,original
2b815c67-eb28-4f77-9548-68408615afb7,http://bayintegratedmarketing.files.wordpress.com/2011/05/customer_service.jpg,services,Does she like her new job on the phones?---Why is that person working but smiling so much?---Is she a telemarketer?---How many calls are answered per day?---Do you think the company's tech support workers are actually in India?,A smiling blond woman wearing a headset---A woman wearing a headset smiles with two other people behind her.---A man and two women wearing headsets inside of a room---Three people working in a customer service center---Two people wearing headset headphone/microphone combos with a third person in the background,,original
49752bba-fd2e-4dd4-a2a0-4457b1840340,http://www.airfields-freeman.com/TX/GreaterSW_TX_field_02.jpg,field,What location is this field in?---What town is this are located at?---Would you call this a pasture or a field?---Was this picture taken in Kentucky?---Where is this field located?,"A field of grass with a large tree and many trees in the far distance---A tree growing alone in a field of green grass on a clear sunny day---A wide grassy field next to some bushes and trees during the day---A grassy field on a bright day---An empty, pristine meadow under a mostly clear sky",,original
620daa35-5c6b-4640-b1a0-e68c9de2440d,http://3.bp.blogspot.com/-I2IUICBheko/Txf90wWRfcI/AAAAAAAAiPQ/iRz808KHxok/s1600/times-square.jpg,times,What is the building on the right with the Virgin logo?---What city do you think this is located in?---Is this Time Square in Manhattan?---What city is this?---Is this in New York?,Traffic in times square---A large group of cars parked in traffic in Times Square.---This is the center of a very large city with tons of traffic and pedestrians---Times Square in New York City---stopped while going in the same direction in a busy city while people cross the street,,original
9c2ccd01-2d85-47bf-bbfc-b3cdc3072932,http://personalgardencoach.files.wordpress.com/2010/03/march-2010-sfgs-138.jpg,raised,How long does it take to grow these plants?---Is that a community garden?---What kind of things are you growing in the garden?---What kind of vegetables are growing in this garden?---What is being grown in this box?,A large planter with plants---plants growing in a wooden raised flower bed outside on a concrete pad---A wooden planter with several plants near a hay stack---A box garden---A small planter with flowers,,original
76ec42e7-3ae6-4a5b-9d8a-3851e2734636,http://img.bleacherreport.net/img/images/photos/002/968/904/a862e7520fd9f2b797e8593f96bb9763_crop_north.jpg?w=759&h=506&q=75,double play,Which player is winning?---Was the runner safe?---Is the runner on the home team or visiting team?---Did he end up safe?---Who wins the game?,A player about to slide into second base---A baseball game---A baseball player about to catch a ball while a runner is close to the base---A baseball player running towards a base with another player---A baseball player runs towards a base,,original
90480233-811a-41e4-b484-7ed106089705,http://2.bp.blogspot.com/-TMQ4R1AxPHo/ToSGjvti89I/AAAAAAAAGX0/7dSWMu9DMuI/s1600/a330_mrtt_air_refueling.jpg,refueling,How long did it take to refuel the plane?---What is connecting the two aircrafts?---How long does it take to fuel this plane?---Have these jets ever ran out of fuel midair?---Are these military planes?,A gray plane connected to a smaller gray plane as they fly---Two planes flying extremely close---A large jet refuling a smaller jet---A large gray plan fueling a smaller gray plane in a blue sky---An airplane getting gas through a pipe from a plane above,,original
a275c875-0937-4218-a7d9-611f3b0b856e,http://www.dailyhaha.com/_pics/picked_up_rent.jpg,picked,Is this supposed to be funny?---Are those really all single dollar bills?---What stereotype is this meme poking fun at?---Where did you find this funny picture?,Several wrapped packages of dollar bills---A wallet with dollar bills in even stacks.---Stacks of money taped together sitting beside a black bag---Stacks of cash placed next to each other on top of a bag---Six stacks of wrapped $100 bills,,original
446b27cc-de82-4248-8803-23028b024c09,http://media.npr.org/assets/img/2013/02/15/nuclear_57-046-60f5b6f991b3e30513cdf4c575e64312fa852445-s6-c30.jpg,nuclear bombing,What state is that in?---Is that the atomic bomb?---What kind of explosion is that?---What kind of bomb causes that explosion?---Why did this explode?,A fiery mushroom cloud near a mountain---A mushroom cloud from an explosion.---A mushroom cloud forms after a bomb has been dropped.---An explosion from a nuclear weapon in the desert---A giant explosion that creates a mushroom cloud in the middle of the desert,,original
8008dc68-a487-4419-a798-03e13ad01edd,http://glitternglued.files.wordpress.com/2011/03/gucci.png,blocking,Whose show is this?---How much do each of those outfits cost?---What designer's clothes are they modeling?---Is this part of a fashion show?---What designer made these clothes?,"Three models wearing teal, orange, purple, and blue walking down a cat walk---Three women wearing turquoise, orange, and purple walking the runway at a fashion show---Models walking a runway---Three models wearing a piece of purple clothing---Three models walking on the catwalk wearing green, purple and orange clothes",,original
a8bd9a5e-130e-410a-835a-d1a024fc1221,http://sguisard.astrosurf.com/Anim-astro/Paranal-ZL-MW/SGU-Paranal-Zodiacal_Light-MW-Horizon-M-cp10.jpg,zodiacal light,Where was this taken?---Was any of this photoshopped?---Does the sky look like this every night?---What kind of event is happening here?,An image of the milky way galaxy from an observatory---The night's sky---A dark night with a sliver of light shining behind a small hill---The nighttime sky that shows the stars in the solar system---The milky way galaxy in the sky,,original
f6c548d5-0251-4166-974b-b5707dcd939e,http://large.orkneycommunities.co.uk.s3.amazonaws.com/4486.jpg,blackening,Is it legal to ride in the back of a truck there?---Where was this taken?---Are they coming to the concert or going home from it?---Where is this truck headed?---What year was this photo taken?,A group of people riding on the flat bed of a red truck---A small red truck with many people sitting in the bed---Several people ride in the back of a pickup truck.---A group of men riding in the bed of a red truck---A group of people sit in the back of a red pick up truck,,original
fbf21fdb-c5c9-49c2-b189-7904646cfa7e,http://i.huffpost.com/gen/1809459/thumbs/o-POLITICAL-CAMPAIGN-facebook.jpg,political campaign,Are they republicans?---Who are those people?---Which political party do these people belong to?---Who are these people?---What campaign is the ad for?,Politicians at a podium and smiling---Three people standing at a podium and smiling---Three politicians at a podium in front of the USA flag.---Three people in front of a flag---Three people pose for a photo,,original
e9cf03e3-62d4-4c5d-a9e1-888f3313f03b,http://quintessentialruminations.files.wordpress.com/2011/04/civil-war31.jpg,civil war,Are you related to any of these people?---What war are the soldiers in?---What war was this picture from?---Where was this taken?---What war is this from?,Troops gathered around during the civil war---Soldiers sit down wearing coats---Civil war soldiers.---Civil War era soldiers huddling up---large group of civil war soldiers sitting,,original
e971dffc-f271-4fde-8f4a-627a6191cd1f,http://vibrantweddings.files.wordpress.com/2010/09/program-blkredinside-blog.jpg,program,What did you think about this presentation?---How long will the wedding last?---When is the wedding?---Is this a wedding invitation?---How much did the programs cost?,We wedding party pamphlet---A wedding invitation and schedule of events to happen---Wedding program---A white bi-fold menu with black and red text---A brochure with two pages that are filled with prints and text,,original
94f5aee2-743d-4d9d-8945-e0b5ed540881,http://cdn.patch.com/users/37540/2014/10/54418980e0fde.jpg,applauded,What caused the man to get hurt?---Why are some of the men clapping in this situation?---Why is the cop on the stretcher?---What happened to the injured man?---What happened to that person?,Emergency personnel with an empty stretcher---Police transporting somebody on a stretcher.---Police taking someone out on a stretcher---Two policemen and an EMT pushing a yellow strectcher with a blue body bag on it---A person being rolled out of the building by some police officers,,original
a4cdb4c8-be83-48f9-b8b2-4668bfbe7a2b,http://guardianlv.com/wp-content/uploads/2014/02/Giant-Human-Skeletons-Discovered-in-Wisconsin.jpg,discovered,Is that the fossil of a giant human?---How tall would that person have been?---Is the skeleton discovered real?---How did that person die?---How old is this skeleton?,"A man standing next to a large skeleton on the ground---Human skeleton on ground in foreground, with man holding something in background---A man in the desert behind the skeleton of a human---A man sketching on a pad near a buried skeleton---a man and a huge skeleton",,original
84aee01d-d4ba-42e6-b092-4d8932049382,https://docellensjourney.files.wordpress.com/2015/01/walk7637-gleaming-gbh-eye-small-2015.jpg,gleaming,What temperature can this bird survive in?---What type of bird is that?---What kind of bird is this?---What type of bird is this?---Have you ever spent time bird watching?,small bird sitting on branch in tree---A brown bird perched in a leafless tree---A large bird sitting in a barren tree---Bare brancheses with a bird resting on one of them---A heron with an s shaped neck perches with its long legs on a branch,,original
ab9184e1-18aa-4558-88df-a9847c0e52b0,http://www.eng.uci.edu/files/images/gallery/HSSOE_Yearbook_5.jpg,semester hour,In what city is this school located?---What university or college does school belong to?---How did he get the school named after him?---Who was Henry Samueli?,the Hentry Samueli School of Engineering sign---The Henry Samueli School of Engineering sign---A sign that reads THE HENRY SAMUELI SCHOOL OF ENGINEERING---A sign outside of an engineering school---A sign for a school of engineering that has been landscaped around,,original
a6236a05-0d0a-4b92-abf3-57980e8aca9a,http://finelychoppedk.files.wordpress.com/2011/01/dsc041362.jpg,begun,Is this an organic eggplant?---How are they planning to cook this eggplant?---Is the eggplant ripe?---Did you grow that yourself?---What dish will be cooked with this eggplant?,A sliced eggplant laying next to a sharp knife---An eggplant cut in half with a knife on the right side of it---An eggplant that is next to  knife on a table---An eggplant is being sliced on a newspaper.---an avocado cut in half,,original
a775bf5c-2227-4502-a630-f81860355b1c,http://2.bp.blogspot.com/_3y7EQ0GDgSo/TKivxyN0YsI/AAAAAAAAAec/Mo5Qw3nudzA/s1600/DSC01990.JPG,planting,What was being grown?---Is this a community garden?---What are they growing?---What kind of plants are they farming?---What are you planting?,A garden with young plants emerging from the soil---A fairly large private garden with plastic and cement blocks keeping out the weeds---A crop field next to a grassy lot and other equipment---A garden with rows of plants---A garden planted next to a green field.,,original
ade7b251-411b-47a4-8963-9d5490c2a75c,http://unsubject.files.wordpress.com/2012/01/delivery_quest_box.jpg,delivered,What is in that package?---What is in the box?---What is inside the box?---What was inside the package?---What's in the package?,Two people are passing a cardboard box.---A man and woman are holding a brown package.---A man and woman exchanging a taped cardboard box.---A man handing a rectangular cardboard box to a woman---A woman handing a sealed box to a man,,original
b9ab5800-523b-483f-be04-d9c7648e625f,http://watvhistory.com/wp/wp-content/uploads/2013/05/23-US-President-Calvin-Coolidge-looks-on-as-Thomas-Edison-operates-his-first-generation-movie-camera.jpg,operates,When was this picture taken?---Where they both professional photographers?---What are they taking a picture of?---What model is the camera the man is using?---What are they taking a picture of?,Two older men use a turn of the century style camera.---Two men in suits stand behind an old video camera---Two men in suits standing next to a classic camcorder---Two men standing in from of an old fashioned camera---A man with white hair stands behind a camera as a younger man watches,,original
6bbd3eae-e80d-407a-9cd7-714820be18b8,http://media-cache-ak0.pinimg.com/originals/18/98/2d/18982d8e28a2ea5785f32b50311b4146.jpg,tenting,How long are they going to be camping?---Was this tent comfortable enough for 4 people?---What campground is this tent set up at?---Did you pitch this tent by yourself?---What is the broad location of this camp site?,A tent set up on a campground---A greenish tent in the woods---A blue and green tend in the middle of the forest---A green camping tent in a grassy area next to trees---A green tent outdoors,,original
800151cf-2c3f-498b-963c-eeb45e32a64e,http://3.bp.blogspot.com/-2ihy9zAaHcI/URRPrGgiUII/AAAAAAAACBQ/7p1akQHJNfs/s1600/2+1772-75+King+George+III+Half+Penny+rvs+just+dug.jpg,finds,What kind of rocks are those?---What kind of coin is this underneath the encrustations?---How old is the artifact?---What type of material is this item?---What kind of artifact is that?,A corroded with green copper object in the soil---An oval rock with turquoise color sitting in dirt---A stone covered in green glowing paint sits in the dirt---A rock with some green coloring on it in the middle of the mud.---A green rock sits in the dirt.,,original
be7abb88-41b1-4c5f-8b1e-0e56e7156300,http://media-cache-ak0.pinimg.com/736x/c5/30/c1/c530c1f13ed9379b725a438e7dcaad82.jpg,purchased,How many pages total are in all of these books?---How much did all those books cost?---Whose books are those?---Do you know if you have read any of these books?---Would you recommend any of those books?,A stack of DVD movies and TV Shows sitting on a desk table.---A bunch of books stacked on top of each other---A large stacks of DVD in a room---A stack of books---A stack of books placed on the top of a desk.,,original
28fcce7b-1372-449f-9baa-89c8dfd9949d,http://hiphotos.baidu.com/%CA%A8%D7%D3%B0%C9%D0%C2%CE%C5%B2%BF/pic/item/06679a9ad752d43a6e068ca9.jpg,attacked,Why is there a rope on the animal?---Why is the tiger being fed?---Did the tiger kill the ox?---Why is someone lassoing that animal the tiger is trying to eat?---Why are they feeding a live animal to the tiger?,I tiger attacks another animal in the water.---A tiger and and oxen in a river---A tiger with an antelope---A tiger pulling a wildabeast by the back of its neck through the water---A tiger on top of a buffalo in a body of water,,original
0801763e-7b32-4f1b-a243-cfc58ade1feb,http://famouswonders.com/wp-content/uploads/2009/04/aerial-view-of-everest-picture-taken-by-the-author-during-buddha-airs-everest-tour.jpg,mount,Which mountain range is this?---How tall is this mountain?---What mountain is that?---What mountain range is that?---How tall is the highest peak?,Snow covered mountains on a clear blue day---A mountain range with snowy peaks with a clear blue sky---Mountain peaks with blue sky background---A mountain range.---A mountain range with snow on it next to other smaller mountains.,,original
37d07974-331b-4c3c-984d-1bdf742a1b21,http://2.bp.blogspot.com/-gRPYRP-kdUU/Tq2azQRIaPI/AAAAAAAAGR8/IjIzeFSIHtc/s1600/biscoff+spread.JPG,spread,What is Biscoff spread?---Is this peanut butter?---What is biscoff made of?---Is that peanut butter?---Is this stuff similar to peanut butter?,A jar of biscoff spread butter.---Biscotti Spread---A plastic jar with a red cap containg biscoff spread---A plastic jar with a red lid that says Biscoff Spread with a picture of the spread on a bagel on a wood table---A jar of peanut butter,,original
e1b7d720-966e-4bca-8bf7-01dbcf4ae327,http://emailupdates.history.com/Lifetime/life-movies/KW-0227.jpg,kept,What movie or TV show is this scene from?---Is this a television show?---Are the brother and sister?---Is this a scene from a movie?---What is the name of this movie?,"In a kitchen, man in suit and tie standing behind woman in blue---A man is standing behind a woman.---A man stands behind a woman as she looks down at something---A woman is looking down very unhappy while a man is standing behind her---A woman is looking down with a man standing a few feet behind her watching her.",,original
a2959e29-4e3f-4129-b64e-98b97ce8d2db,http://static.guim.co.uk/sys-images/Observer/Columnist/Columnists/2014/11/7/1415385432080/transmitting-andy-warhol--014.jpg,transmitting,Why is this product being exhibited in an art gallery?---Does Brillo still exist?---Are those Brillo pads in a museum of some kind?---How much does it cost to go to this event?---Have you ever used Brillo pads?,A display of modern art works---An art display that has some boxes on the floor and paintings in the background---Brillo pads on display in an art museum---Boxes of Brillo pads sitting on a white square in a room with colorful painting on the wall behind---An art museum exhibit with pop art,,original
9240804b-c725-4fbe-b33c-ca661d609325,http://rosslyneaglewatch.files.wordpress.com/2013/05/adoption.jpg,adopted,"Is the boy the adopted child?---Is that child actually adopted?---Who did her tattoo?---Did she design her ""Adopted"" tattoo herself?---Was that black child adopted too?",A child holding someone's arm with adopted and a tree tattoed on it---A black child holding a white person's arm that has a tattoo that says adopted---A child smiling while another person shows their tattoo---A black girl holding a white arm with the word adopted tatooed on it---a little boy holding up an arm with a tattoo showing adopted on it,,original
5a92fca5-6f18-4d2c-b5d3-60f4c353674a,http://thetimothycareyexperience.files.wordpress.com/2013/04/gunsmoke_gentleman39.jpg,gun smoke,Are they going to have a shoot out?---Can you name this Western?---Was this from a movie?---What movie is this from?---Are they about to get in a fight?,"A scene from a Western movie, two cowboys are facing off---Two men about to have a duel in front of other people---Two men confront one another in preparation for a shoot out---Two men facing each other as other people watch around them---Two men facing each other in the old west wearing guns",,original
8e60bc0a-e492-4de4-abf9-29456dad97e9,http://static.rogerebert.com/uploads/review/primary_image/reviews/breaking-away-1979/hero_EB19790101REVIEWS901010308AR.jpg,breaking away,Is this a picture from a movie scene?---How long ago was this photograph taken?---Is this a scene from a movie?---Was this photo taken in the 70s?---How old is this picture?,"man on a bicycle in front of three men sitting on the hood of a car---Scene from ""Breaking Away"" with blond man on bike and three man sitting on car hood---A man in a yellow shirt on a bicycle with three men sitting on the hood of a car---A group of men hanging out near a car and bicycle---Three men sit on a car and observe a bicyclist.",,original
4b5ff27b-47a2-4c31-be6d-3177cca670c9,http://www.archives.gov/research/military/civil-war/photos/images/civil-war-069.jpg,civil war,When was this photo taken?---What war did this photo take place during?---Are those people being held prisoner?---What event was depicted in this picture?,Soldiers sitting out on the ground during the civil war---did not load---An encampment with soldiers and white tents---A group of civil war soldiers gathered near their camp outdoors---Did not load,,original
fda53569-219f-4c81-9388-742563db00af,http://www.picturejockey.com/pblog/2013/8/images/leaf-water-big.jpg,surface tension,Did you use a zoom lense to get this close to the drops?---Was it raining?---Is that dew on the leaf?---What kind of plant is that?---What kind of plant is that?,Dew on a leaf---Green leaves of a plant with water droplets---Numerous drops of dew on the leaf of a green plant---A green leaf with drops of dew---A long thin leaf with water droplets clinging to it,,original
dce0aadd-c693-44e7-b073-085a0c8e8f05,http://images1.fanpop.com/images/photos/1700000/Becoming-Jane-becoming-jane-1798743-1024-576.jpg,becoming,What sport are they playing?---Is she good at this sport?---What time period is this from?---Is she good at cricket?---Were they learning to play cricket?,Three people play an outdoor sport in a field.---People in vintage clothing playing a ballgame on a grassy slope; a woman in a long dress is batting---two men in period clothing watching a woman in a period dress play a game---A woman is playing cricket with two men crouching behind her---A woman in an old fashioned dress playing cricket with two other men,,original
0440c15f-7b26-4bae-87c3-5aae38676ff6,http://images1.fanpop.com/images/photos/1800000/Becoming-Jane-becoming-jane-1803146-1024-576.jpg,becoming,Was this for a play or a movie?---Who are these characters?---Is this a reinactment?---Is this from a movie?---Who did the actresses hair?,Ann Hathaway dressed in an older costume with other people standing around her dressed the same way---People dressed in 1800s clothing---A woman in a blue dress standing next to a woman in a tan dress amongst other people---Two women dressed in antique dresses stand prepared.---Two women dressed for the 19th century,,original
bcda7dee-e0c2-43f6-bf98-2bba4ed1e2cb,http://beyondcanvey.files.wordpress.com/2011/10/metal-detecting.jpg,detecting,Did he find money on the beach?---Did the man find any buried treasures on the beach?---Did he find anything in the sand?---Did he find anything with the metal detector?---How succesful is treasure hunting?,A man using a metal detector along a beach---A man walking on the beach with a metal detector.---A man on the beach searching with his metal detector---A man searches a beach with a metal detector.---A man with a metal detector at the beach,,original
3cf0d893-3b63-4f6f-a42b-b2d95b51ce67,http://www.bosscases.co.uk/images/7/13632533451.jpg,cases,Is this phone waterproof?---How much do these covers cost?---What is that phone case made of?---How much does a phone cost?---Is the case good at protecting phones?,A purple smart phone case and phone---A smartphone with a case.---A smartphone in a purpe case standing next to another purple case---A cell phone next to a purple cell phone cover---A smart phone with a purple case.,,original
d033c5bf-aaaf-4986-b343-2dc2c9014d63,http://image.made-in-china.com/2f0j00LvoEDmkULAcj/Woven-Label.jpg,label,What is the significance of this patch?---What does this company make?---What label is this from?---Why would someone sew a label on their clothes?---Is this a bracelet?,A black clothing label with white and yellow stitching---An Augustport C edition patch---A piece of fabric with the word AUGUSTPORT printed on it---A tag from a piece of clothing---The front and back of a woven label,,original
63567835-a86e-409f-9cdc-d52212587c02,http://kylecrothers.com/images/articles/IMG_8591.zm.JPG,holds,Are those climbing grips?---Is that a dog toy?---Are these for rock climbing walls?---Why are there holes in whatever those are?---Are these actual bones from a dead cow?,Four red and white pieces with holes in the middle of each---Decorative red and white rocks with holes in the middle---handholds on climbing wall---Red and white climbing holds.---Four different red and white artistic shells laying in the sand,,original
95dc89ff-249b-4bb6-8b19-0f64f841d773,http://4.bp.blogspot.com/-PcGTMSTcScw/TWRKBZTk_AI/AAAAAAAAACM/TIqLrRnengI/s1600/my%2Bfirst%2Bwritten%2Bstory%2Bon%2Bmy%2Bjornal.jpg,written,Whose diary is this?---Are you writing a story?---Has this story been published?---Is there a way to increase the size of the writing?---How old was the author of this?,A spiral bound notebook with handwriting on one page---A sprial bound notebook opened to a lined page with writing---A spiral notebook filled with written text---A notebook page full of writing.---A diary with white paper and spiral binding,,original
a99656dd-afce-4190-8803-cfabcf5234fd,http://cdn03.cdn.justjared.com/wp-content/uploads/headlines/2015/06/amal-clooney-represents-chagos-islanders-in-supreme-court-case-social.jpg,represents,What kind of car is she driving?---Who is this person?---Is that her mom in the car?---What designer made this woman's black and white sleeveless coat?---Where is she headed?,A woman wearing sunglasses as she walks past a car.---A brunette woman wearing sunglasses emerging from a silver car---A woman in sunglasses runs her hand through her hair---woman wearing dark sunglasses standing outside of a white colored car---Brunette woman in sunglasses standing in front of car by building,,original
89ad619b-df3b-4c5a-aace-42d1bae736ed,http://thoughtsandfoundation.files.wordpress.com/2012/11/img_4959.jpg,wound,How did the cut happen?---What happened to that arm?---Why is this person cut?---What caused that gash?---How many stitches did that cut need?,A jagged incision on a limb covered in blood---An arm with a long thin cut on it---A large wound on an arm---A person's arm that has a bloody cut running down it---There is a large gash on a person's wrist.,,original
30e553f2-ec19-4e6a-aa59-b2eadf24cfb7,http://images4.fanpop.com/image/photos/22200000/Spike-Season-4-Promos-spike-22266543-1364-2000.jpg,spike,What is this man looking at?---How much did this actor get paid for this role?---Is he hiding from someone?---Is that Spike from Buffy?---Is his hair dyed?,A blonde man standing by a tan brick wal wearing a black tench coat---Platinum-haired male model dressed in black standing by brick wall---A tall man with blonde hair---A man with blonde hair wearing a leather jacket in front of a building---A young goth man in black next to a stone wall,,original
