image_id,source,image_url,questions,source_type
8008dc68-a487-4419-a798-03e13ad01edd,bing,http://glitternglued.files.wordpress.com/2011/03/gucci.png,Whose show is this? | How much do each of those outfits cost? | What designer's clothes are they modeling? | Is this part of a fashion show? | What designer made these clothes?,original
a8bd9a5e-130e-410a-835a-d1a024fc1221,bing,http://sguisard.astrosurf.com/Anim-astro/Paranal-ZL-MW/SGU-Paranal-Zodiacal_Light-MW-Horizon-M-cp10.jpg,Where was this taken? | Was any of this photoshopped? | Does the sky look like this every night? | What kind of event is happening here?,original
f6c548d5-0251-4166-974b-b5707dcd939e,bing,http://large.orkneycommunities.co.uk.s3.amazonaws.com/4486.jpg,Is it legal to ride in the back of a truck there? | Where was this taken? | Are they coming to the concert or going home from it? | Where is this truck headed? | What year was this photo taken?,original
fbf21fdb-c5c9-49c2-b189-7904646cfa7e,bing,http://i.huffpost.com/gen/1809459/thumbs/o-POLITICAL-CAMPAIGN-facebook.jpg,Are they republicans? | Who are those people? | Which political party do these people belong to? | Who are these people? | What campaign is the ad for?,original
e9cf03e3-62d4-4c5d-a9e1-888f3313f03b,bing,http://quintessentialruminations.files.wordpress.com/2011/04/civil-war31.jpg,Are you related to any of these people? | What war are the soldiers in? | What war was this picture from? | Where was this taken? | What war is this from?,original
e971dffc-f271-4fde-8f4a-627a6191cd1f,bing,http://vibrantweddings.files.wordpress.com/2010/09/program-blkredinside-blog.jpg,What did you think about this presentation? | How long will the wedding last? | When is the wedding? | Is this a wedding invitation? | How much did the programs cost?,original
94f5aee2-743d-4d9d-8945-e0b5ed540881,bing,http://cdn.patch.com/users/37540/2014/10/54418980e0fde.jpg,What caused the man to get hurt? | Why are some of the men clapping in this situation? | Why is the cop on the stretcher? | What happened to the injured man? | What happened to that person?,original
a4cdb4c8-be83-48f9-b8b2-4668bfbe7a2b,bing,http://guardianlv.com/wp-content/uploads/2014/02/Giant-Human-Skeletons-Discovered-in-Wisconsin.jpg,Is that the fossil of a giant human? | How tall would that person have been? | Is the skeleton discovered real? | How did that person die? | How old is this skeleton?,original
84aee01d-d4ba-42e6-b092-4d8932049382,bing,https://docellensjourney.files.wordpress.com/2015/01/walk7637-gleaming-gbh-eye-small-2015.jpg,What temperature can this bird survive in? | What type of bird is that? | What kind of bird is this? | What type of bird is this? | Have you ever spent time bird watching?,original
ab9184e1-18aa-4558-88df-a9847c0e52b0,bing,http://www.eng.uci.edu/files/images/gallery/HSSOE_Yearbook_5.jpg,In what city is this school located? | What university or college does school belong to? | How did he get the school named after him? | Who was Henry Samueli?,original
a6236a05-0d0a-4b92-abf3-57980e8aca9a,bing,http://finelychoppedk.files.wordpress.com/2011/01/dsc041362.jpg,Is this an organic eggplant? | How are they planning to cook this eggplant? | Is the eggplant ripe? | Did you grow that yourself? | What dish will be cooked with this eggplant?,original
a775bf5c-2227-4502-a630-f81860355b1c,bing,http://2.bp.blogspot.com/_3y7EQ0GDgSo/TKivxyN0YsI/AAAAAAAAAec/Mo5Qw3nudzA/s1600/DSC01990.JPG,What was being grown? | Is this a community garden? | What are they growing? | What kind of plants are they farming? | What are you planting?,original
ade7b251-411b-47a4-8963-9d5490c2a75c,bing,http://unsubject.files.wordpress.com/2012/01/delivery_quest_box.jpg,What is in that package? | What is in the box? | What is inside the box? | What was inside the package? | What's in the package?,original
b9ab5800-523b-483f-be04-d9c7648e625f,bing,http://watvhistory.com/wp/wp-content/uploads/2013/05/23-US-President-Calvin-Coolidge-looks-on-as-Thomas-Edison-operates-his-first-generation-movie-camera.jpg,When was this picture taken? | Where they both professional photographers? | What are they taking a picture of? | What model is the camera the man is using? | What are they taking a picture of?,original
6bbd3eae-e80d-407a-9cd7-714820be18b8,bing,http://media-cache-ak0.pinimg.com/originals/18/98/2d/18982d8e28a2ea5785f32b50311b4146.jpg,How long are they going to be camping? | Was this tent comfortable enough for 4 people? | What campground is this tent set up at? | Did you pitch this tent by yourself? | What is the broad location of this camp site?,original
800151cf-2c3f-498b-963c-eeb45e32a64e,bing,http://3.bp.blogspot.com/-2ihy9zAaHcI/URRPrGgiUII/AAAAAAAACBQ/7p1akQHJNfs/s1600/2+1772-75+King+George+III+Half+Penny+rvs+just+dug.jpg,What kind of rocks are those? | What kind of coin is this underneath the encrustations? | How old is the artifact? | What type of material is this item? | What kind of artifact is that?,original
be7abb88-41b1-4c5f-8b1e-0e56e7156300,bing,http://media-cache-ak0.pinimg.com/736x/c5/30/c1/c530c1f13ed9379b725a438e7dcaad82.jpg,How many pages total are in all of these books? | How much did all those books cost? | Whose books are those? | Do you know if you have read any of these books? | Would you recommend any of those books?,original
28fcce7b-1372-449f-9baa-89c8dfd9949d,bing,http://hiphotos.baidu.com/%CA%A8%D7%D3%B0%C9%D0%C2%CE%C5%B2%BF/pic/item/06679a9ad752d43a6e068ca9.jpg,Why is there a rope on the animal? | Why is the tiger being fed? | Did the tiger kill the ox? | Why is someone lassoing that animal the tiger is trying to eat? | Why are they feeding a live animal to the tiger?,original
0801763e-7b32-4f1b-a243-cfc58ade1feb,bing,http://famouswonders.com/wp-content/uploads/2009/04/aerial-view-of-everest-picture-taken-by-the-author-during-buddha-airs-everest-tour.jpg,Which mountain range is this? | How tall is this mountain? | What mountain is that? | What mountain range is that? | How tall is the highest peak?,original
37d07974-331b-4c3c-984d-1bdf742a1b21,bing,http://2.bp.blogspot.com/-gRPYRP-kdUU/Tq2azQRIaPI/AAAAAAAAGR8/IjIzeFSIHtc/s1600/biscoff+spread.JPG,What is Biscoff spread? | Is this peanut butter? | What is biscoff made of? | Is that peanut butter? | Is this stuff similar to peanut butter?,original
e1b7d720-966e-4bca-8bf7-01dbcf4ae327,bing,http://emailupdates.history.com/Lifetime/life-movies/KW-0227.jpg,What movie or TV show is this scene from? | Is this a television show? | Are the brother and sister? | Is this a scene from a movie? | What is the name of this movie?,original
a2959e29-4e3f-4129-b64e-98b97ce8d2db,bing,http://static.guim.co.uk/sys-images/Observer/Columnist/Columnists/2014/11/7/1415385432080/transmitting-andy-warhol--014.jpg,Why is this product being exhibited in an art gallery? | Does Brillo still exist? | Are those Brillo pads in a museum of some kind? | How much does it cost to go to this event? | Have you ever used Brillo pads?,original
9240804b-c725-4fbe-b33c-ca661d609325,bing,http://rosslyneaglewatch.files.wordpress.com/2013/05/adoption.jpg,"Is the boy the adopted child? | Is that child actually adopted? | Who did her tattoo? | Did she design her ""Adopted"" tattoo herself? | Was that black child adopted too?",original
5a92fca5-6f18-4d2c-b5d3-60f4c353674a,bing,http://thetimothycareyexperience.files.wordpress.com/2013/04/gunsmoke_gentleman39.jpg,Are they going to have a shoot out? | Can you name this Western? | Was this from a movie? | What movie is this from? | Are they about to get in a fight?,original
8e60bc0a-e492-4de4-abf9-29456dad97e9,bing,http://static.rogerebert.com/uploads/review/primary_image/reviews/breaking-away-1979/hero_EB19790101REVIEWS901010308AR.jpg,Is this a picture from a movie scene? | How long ago was this photograph taken? | Is this a scene from a movie? | Was this photo taken in the 70s? | How old is this picture?,original
4b5ff27b-47a2-4c31-be6d-3177cca670c9,bing,http://www.archives.gov/research/military/civil-war/photos/images/civil-war-069.jpg,When was this photo taken? | What war did this photo take place during? | Are those people being held prisoner? | What event was depicted in this picture?,original
fda53569-219f-4c81-9388-742563db00af,bing,http://www.picturejockey.com/pblog/2013/8/images/leaf-water-big.jpg,Did you use a zoom lense to get this close to the drops? | Was it raining? | Is that dew on the leaf? | What kind of plant is that? | What kind of plant is that?,original
dce0aadd-c693-44e7-b073-085a0c8e8f05,bing,http://images1.fanpop.com/images/photos/1700000/Becoming-Jane-becoming-jane-1798743-1024-576.jpg,What sport are they playing? | Is she good at this sport? | What time period is this from? | Is she good at cricket? | Were they learning to play cricket?,original
0440c15f-7b26-4bae-87c3-5aae38676ff6,bing,http://images1.fanpop.com/images/photos/1800000/Becoming-Jane-becoming-jane-1803146-1024-576.jpg,Was this for a play or a movie? | Who are these characters? | Is this a reinactment? | Is this from a movie? | Who did the actresses hair?,original
bcda7dee-e0c2-43f6-bf98-2bba4ed1e2cb,bing,http://beyondcanvey.files.wordpress.com/2011/10/metal-detecting.jpg,Did he find money on the beach? | Did the man find any buried treasures on the beach? | Did he find anything in the sand? | Did he find anything with the metal detector? | How succesful is treasure hunting?,original
3cf0d893-3b63-4f6f-a42b-b2d95b51ce67,bing,http://www.bosscases.co.uk/images/7/13632533451.jpg,Is this phone waterproof? | How much do these covers cost? | What is that phone case made of? | How much does a phone cost? | Is the case good at protecting phones?,original
d033c5bf-aaaf-4986-b343-2dc2c9014d63,bing,http://image.made-in-china.com/2f0j00LvoEDmkULAcj/Woven-Label.jpg,What is the significance of this patch? | What does this company make? | What label is this from? | Why would someone sew a label on their clothes? | Is this a bracelet?,original
63567835-a86e-409f-9cdc-d52212587c02,bing,http://kylecrothers.com/images/articles/IMG_8591.zm.JPG,Are those climbing grips? | Is that a dog toy? | Are these for rock climbing walls? | Why are there holes in whatever those are? | Are these actual bones from a dead cow?,original
95dc89ff-249b-4bb6-8b19-0f64f841d773,bing,http://4.bp.blogspot.com/-PcGTMSTcScw/TWRKBZTk_AI/AAAAAAAAACM/TIqLrRnengI/s1600/my%2Bfirst%2Bwritten%2Bstory%2Bon%2Bmy%2Bjornal.jpg,Whose diary is this? | Are you writing a story? | Has this story been published? | Is there a way to increase the size of the writing? | How old was the author of this?,original
a99656dd-afce-4190-8803-cfabcf5234fd,bing,http://cdn03.cdn.justjared.com/wp-content/uploads/headlines/2015/06/amal-clooney-represents-chagos-islanders-in-supreme-court-case-social.jpg,What kind of car is she driving? | Who is this person? | Is that her mom in the car? | What designer made this woman's black and white sleeveless coat? | Where is she headed?,original
89ad619b-df3b-4c5a-aace-42d1bae736ed,bing,http://thoughtsandfoundation.files.wordpress.com/2012/11/img_4959.jpg,How did the cut happen? | What happened to that arm? | Why is this person cut? | What caused that gash? | How many stitches did that cut need?,original
30e553f2-ec19-4e6a-aa59-b2eadf24cfb7,bing,http://images4.fanpop.com/image/photos/22200000/Spike-Season-4-Promos-spike-22266543-1364-2000.jpg,What is this man looking at? | How much did this actor get paid for this role? | Is he hiding from someone? | Is that Spike from Buffy? | Is his hair dyed?,original
66eea559-d83c-4229-bc99-298821e911a2,bing,http://4.bp.blogspot.com/-yAdkexpnKOU/UGCEZ-UFYWI/AAAAAAAAANM/7Y5EgbUWSU0/s1600/Hand+reaching+out.jpg,What does this grasping image symbolize? | Whose hand is that? | Why is the person reaching? | Is he reaching for the sun? | What is he reaching for?,original
c0704dc7-ec41-4aef-b050-ea00b5edcaf5,bing,http://en.academic.ru/pictures/enwiki/67/Colonne_distillazione.jpg,What do the large silver towers function as? | Do you have any idea what these structures are used for? | What are the pipes for? | What kind of building is this? | What are these structures used for?,original
acbbfab9-74f0-4739-8331-d1bf1bfe23c0,bing,http://reinventingrelationship.files.wordpress.com/2013/01/getting-married-2.jpg,Who got married? | How long have they been dating? | Where did you get the templates for those cute signs? | Who is the couple that got married? | Who is the couple?,original
a29c4f0a-9992-4b6e-92e0-aaf92c438eec,bing,http://naperdesign.com/wp-content/uploads/2010/03/lightning1.jpg,"How much lightning did this storm produce? | How did you get that shot? | Will lightning strike again? | That lightning is gorgeous, don't you think? | How long has this storm been going on for?",original
717f6725-f313-4af3-9c1e-a2c37753a115,bing,http://4.bp.blogspot.com/-vLDQI02sdo4/UHQcxxCE5zI/AAAAAAAACvw/b5LZGuQhbvw/s1600/DSCF2873.JPG,How expensive is that brush? | Is that a makeup brush? | Is this a well made brush? | What kind of makeup brush is that? | How much was that makeup brush?,original
52362aa4-2d6f-40e5-bbf5-fe052c0b6c8a,bing,http://farm4.staticflickr.com/3555/3456493045_1b8fe0b15b_z.jpg,What is this guy drinking? | What is his name? | What is he drinking? | What is that guy drinking? | What event is the man partaking in?,original
8589cc46-3ab5-496f-bf92-4001d35d4ba7,bing,http://images.fanpop.com/images/image_uploads/Elle-getting-shot-heroes-526123_667_1000.jpg,Was she shot or stabbed? | What is happening to the actress in this role? | What happened to her arm? | Is this from a movie or a show? | Do you think that blood is fake?,original
060a666c-43be-4d1a-b4a8-823faf43a18e,bing,http://3.bp.blogspot.com/-Xl-VTtJ3vC0/VUrl50x3S2I/AAAAAAAAABI/YqcWd15JslA/s1600/SF%2Bredevelopment.jpg,What year was this picture taken in? | What are the people in the group doing? | Are they going to build something in that empty lot? | What did they end up building on that site? | What was built there?,original
2dc3612c-8026-4ee5-823f-bf6f1500fffd,bing,http://2.bp.blogspot.com/-kmkD6slaGIs/TqG4IuguXGI/AAAAAAAAALA/396_MEFm2eg/s1600/Buick+Rendezvous+2003+01.jpg,Is the car good for off roading? | What is the make of the car? | Where is the car parked? | Is that your SUV? | How much does that SUV cost?,original
8ad35111-b862-4731-b07f-647b57fa5f28,bing,http://3.bp.blogspot.com/_YaxXnpCqfAI/S9uzD5WuHeI/AAAAAAAACDs/ppXPRbF1pRM/s1600/Two-Headed-Snake-11.jpg,Did it seem healthy? | How can a snake have two heads? | What type of snake is that? | How old is this two-headed snake? | Does that snake have two heads?,original
b13208a1-25e8-4510-b527-92ad9ffa6431,bing,http://static5.businessinsider.com/image/52a4fa9769bedd1a5f8631a4/denver-broncos-kicker-makes-the-longest-field-goal-in-nfl-history.jpg,Who won the game? | Was the team able to make the field goal? | Did they make the field goal attempt? | Did he make the field goal? | Who ended up winning this football game?,original
62caf69d-8f38-4f0d-b348-c83ab40bf28a,bing,http://www.apherald.com/ImageStore/Images/movies/movies_events/ccl-season-3-curtain-raiser24.jpg,What are the ethnicity of these people? | Are these people all a part of some sort of team? | What is the show called? | How long has that TV show been around? | What is the man saying to the girl in yellow?,original
32f0ae7f-7e93-4af4-b617-d2e30bb4edb4,bing,http://www.canyon-news.com/wp-content/uploads/2015/05/image43.jpg,Have you ever driven on the left side of the road? | Where is this man driving to? | What kind of car is this man driving? | Where is this man headed? | Where were you going?,original
0bbce27e-9a73-4b0e-beca-aebb20781eb1,bing,http://legaleaglesflyordie.com/wp-content/uploads/2012/01/Vietnam-War-Protest.jpg,What war are they protesting? | Where did this protest take place? | What war are they protesting? | Which war are they protesting? | What were they protesting against?,original
bbc98c11-4481-46b0-8076-8c089256b89c,bing,http://abigailpaceyamvcmedia.files.wordpress.com/2012/03/long-shot.jpg,What city is this? | What park is that? | Where is this sidewalk located? | Is this on a college campus? | What is the structure in the distance?,original
1938b13a-d381-4a6c-938e-44ef1dae6ac1,bing,http://img2-2.timeinc.net/people/i/2015/news/150525/bates-1024.jpg,When was the child born? | How much did the baby weigh? | How long did her labor take? | Is that baby a boy or a girl? | Is that a baby boy?,original
317e3224-8e4e-499a-8f76-3881a13d6256,bing,http://danydefisc.files.wordpress.com/2010/05/residence-tourisme.jpg,"That pool makes you want to go swimming, doesn't it? | What hotel is this? | How much does a condo cost here? | Does the pool have a deep end? | Were hotel guests allowed to swim in the water?",original
119ecc7f-e05f-4cb2-a23d-c1d2ef798f6a,bing,http://2.bp.blogspot.com/-MeklOC3tAXc/UsiRX7sL51I/AAAAAAAAC8A/TzNXOh5T4Hg/s1600/Real+Techniques+Powder+Brush+2.jpg,Is this brush effective? | What is that used for? | I love that cheek brush. | Is that the makeup brush you use? | What is the main purpose for using this make up brush?,original
8bd61845-df1e-4134-8bc0-a8f2f659409f,bing,http://www.toledoblade.com/image/2012/01/11/800x_b1_cCM_z/Musical-comedy-of-murders.jpg,What is the title of the play? | Which play is this? | Was the lady killed? | What is the name of this play? | What play are they in?,original
c1548478-61f9-47c2-9009-2c8408ee8f50,bing,http://farm3.static.flickr.com/2441/3577759611_f4bf806e69_o.jpg,What time of day was this photo taken? | What time did the sun rise on the east coast? | Was this photo taken from a plane? | What time was this picture taken? | What time of day was this taken?,original
4fc972c3-8d7a-4935-9420-d83c980795e2,bing,http://www.abbeyarchery.com.au/mm5/graphics/CartelRoundHat1454_large.jpg,Did you enjoy wearing the hat | What is that thing? | How much does that hat cost? | Is that your hat? | What kind of hat is that?,original
07668ec8-dc5b-4102-8fca-2a31e3d7b27c,bing,http://2.bp.blogspot.com/--sZmR4o4t4A/T-eDY74p3fI/AAAAAAAAAfM/3E98_FFTqbg/s1600/begun_bhaja.JPG,What kind of fried food is this? | Is that eggplant? | How many calories does this dish have? | Are those muffins or are those a vegetable? | What type of vegetable is on the plate?,original
832bdd41-f871-4e0d-b7b4-e94ccd42659d,bing,http://images.fineartamerica.com/images-medium-large/green-turtle-laying-eggs-alexis-rosenfeld.jpg,What sort of eggs are those? | How many of these turtle eggs end up surviving? | How many eggs did the turtle lay? | Where were you watching a turtle lay eggs? | How long will it take for these eggs to hatch?,original
07e0dc12-8fb4-45ef-9eb1-4dd30b5b67f9,bing,http://2.bp.blogspot.com/_pDROALbrZOk/TSsxu17YJaI/AAAAAAAAALw/ktX9xBdbg0Y/s1600/eiffel-tower-paris-france.jpg,How many people go to see this site every day? | How tall is the Eiffel Tower? | How tall is the Eifel Tower? | How tall is the tower? | How tall is the Eiffel tower?,original
33e20960-166f-40c5-a60a-cb674e80e4f9,bing,http://low-life.ca/wp-content/uploads/2013/02/290661_511754798855935_752784081_o-1024x1024.jpg,How old is the dj? | What songs do you think she will play? | What type of music is she playing? | Where is she DJing at? | What kind of music do you think she is playing?,original
d4571e04-6142-43e9-8ea8-71a60bb061e9,bing,http://media.moddb.com/images/groups/1/3/2055/Inquisitors.jpg,Are these supposed to be the three musketeers? | Who are these figures supposed to be? | What do the statues represent? | What do these figurines represent? | What brand are the figurines?,original
f2a72ff2-635d-4242-85b7-d30279aba65d,bing,http://novelnovice.files.wordpress.com/2012/10/reached-prizes.jpg,What kind of message is this? | What is the purpose of this flyer? | Where did you get that? | What kind of brochure is this? | What is this company all about?,original
8a63398f-5b14-46ff-a9be-e9292b071fb0,bing,http://4.bp.blogspot.com/_NECdmCzESfY/TUmTDi29fzI/AAAAAAAAAQQ/A4nBT5tpusk/s1600/Two+Headed+Cat.jpg,What are these cats looking at? | What kind of cat is that? | Where does each cat begin? | Does she lay on the other cat often? | Why is the cat sitting on top of the other cat?,original
869c5347-79a2-4bd0-8756-fb43e0d953d9,bing,http://2.bp.blogspot.com/_JCvS2vxMltA/THHoI54__PI/AAAAAAAAAKM/1CPuPWCostQ/s1600/2010-8-13+Chickens+in+chicken+house-1.JPG,What kind of chickens are those? | How many chickens are there? | Why are there so many chickens in one place? | What are these? | What kind of chickens are they?,original
4395f69c-d0ab-496e-b045-a9ff20531975,bing,http://static01.nyt.com/images/2014/11/10/multimedia/obama-net-neutrality/obama-net-neutrality-videoSixteenByNine1050.jpg,Why is the president speaking to the camera? | Is this from a television interview? | How do you think our president has been doing for us? | Is this during a speech? | Why does Obama look so tired?,original
e5cfeb8e-941f-40c2-b77d-0931523b0afd,bing,http://www.ezkem.com/wp-content/uploads/2014/05/A001729.jpg,What is the thing is this picture used for? | What does this tube fit onto? | is that part of a medical device? | What part does that belong to?,original
30bf6f28-15cb-4004-97c6-53c004345cd7,bing,http://2.bp.blogspot.com/_5vmqQqvvTpQ/TOklxt8ixPI/AAAAAAAAABE/U15Qosu-1Wg/s1600/Quit-Smoking-2.jpg,What brand is that cigarette? | How did the skeleton smoke a cigarette? | What brand does he smoke? | Was this photo for an ad campaign? | Where did the skull come from?,original
33366c5b-3838-4ecd-bd3a-ef2f7b278b50,bing,http://www.ksk-academy.org/fotos/2009-02-eggberge/06-sensei-jim-demonstrating-with-jerry.jpg,Is this practice or a match? | Do they fight competitively? | Who is better at karate? | What move is the martial artist on the right performing? | What kind of martial arts are they doing?,original
95fd16a3-54dd-49af-b35a-c06d31c621f2,bing,http://image.made-in-china.com/2f0j00lMHQiaeEhJbs/Centrifugal-Pump-Water-Pump-LHF-6B-.jpg,Can you tell me what this device is used for? | What does this motor run? | Is that used to pump air for an air compressor? | What is this equipment constructed for? | What is the purpose of this device?,original
0a06fba8-99a7-42ed-ae72-75395684eda8,bing,http://2.bp.blogspot.com/-yC2iTL3bdoQ/TeQq0rVd7uI/AAAAAAAAABQ/pp880e2fCGk/s1600/On%2BThe%2BROad%2BNew%2BPicture%2B%25284%2529.jpg,What model is the truck? | What model year is that car? | What kind of car is that? | Where are they driving to? | Did the old car survive the road trip?,original
a1fbc5a0-e167-4bb8-bb9a-dc1b9c2a601a,bing,http://4.bp.blogspot.com/-wxq8YzlGHek/Tjz5nhj5JgI/AAAAAAAAAg8/GIUyYy_e4NA/s1600/Airwave.JPG,Who owns this car? | Do you like your Honda FIT? | What would you call this car style? | How much does this cost? | Is that your car?,original
1685e5a7-d65e-42f8-b3bd-d8c191fc261c,bing,http://2.bp.blogspot.com/_dUi0Lr4_KWE/TJ9_ZNVcE2I/AAAAAAAAAA4/T_howrXCPeE/s1600/my+totaled+truck.jpg,Was anyone hurt? | What happened to the truck? | What happened to the car? | Did the driver live? | Did the other car have as much damage?,original
9a5c4d90-721a-4388-98c0-cfe89ad410fa,bing,https://img0.etsystatic.com/015/0/5849617/il_fullxfull.451651340_pbe0.jpg,Is this as planter? | What material is this made of? | Is this bowl made from just yarn? | What is the bowl made of? | What is this made from?,original
4cbf3a80-80a9-41e3-bf6d-fc77ea08e741,bing,http://zeeshcreation.files.wordpress.com/2011/08/27-giotim.jpg,What type of flower is hanging? | What type of flower is in this boquet? | Are the flower's real or fake? | Who put those flowers together? | What kind of flowers are those?,original
4e5395a0-7670-433c-bd39-dec2c7803158,bing,http://www.fond-ecran.net/fonds/chopper_010.jpg,Who makes this motorcycle? | What brand of motorcycle is this? | Who made this bike? | What type of motorcycle is this? | How much does a motorcycle like this cost?,original
2f5b17b6-9a0a-4d46-b00d-54269802d0af,bing,http://a.abcnews.com/images/Business/gty_open_plan_office_ll_130701_16x9_992.jpg,What organization does this office belong to? | Is the man closest to the camera working? | What kind of business is located in this office? | Would you like to work in an office like that?,original
6e4811e8-baa9-450a-a27a-d8af1c0bbe94,bing,http://jafrianews.files.wordpress.com/2011/11/arrests.jpg,How much weight does it take to break those handcuffs? | Why is this person in handcuffs? | What was the gentleman arrested for? | Why were they arrested?,original
72789c25-8d89-401f-b71e-2ce419e674b8,bing,http://malayoganycblog.files.wordpress.com/2012/02/supported-fish_sc.jpg,Is that uncomfortable? | Is this some type of yoga? | What exercise is this woman doing? | What is she doing? | How long does this woman exercise in an average session?,original
631ecd20-1ee7-4846-b734-c9fb675bb802,bing,http://3.bp.blogspot.com/-dDDDTNv0yCM/Tbff-JLjDnI/AAAAAAAAAMY/SvV4Fu3Oo74/s1600/Circuit+de+Catalunya+barcelona.jpg,Is this a Formula 1 speedway? | What is this racetrack called? | What racetrack is that? | When is the next event at this track? | What race track is that?,original
6d4d1457-04e9-4d69-b627-a759d81edef0,bing,http://gfurniture2.files.wordpress.com/2012/11/reccc3.jpg,Are you selling this chair? | Does this chair recline? | What material is this recliner made from? | How much does that chair cos? | When did recliners become a living room staple?,original
a6eda271-0f74-43ce-9405-dcee10020e61,bing,http://3.bp.blogspot.com/-ioqvN7XG0o4/UM5GapBcbCI/AAAAAAAAAac/yiVLnIMvqwo/s1600/Woman-Praying1-1.jpg,What is she praying for? | Why do people clasp their hands when they pray? | Is this woman praying? | Is this woman wearing clear nail polish? | What is this person praying for?,original
23d50d1f-9f0d-4d65-969c-eb226404b5d6,bing,http://i.huffpost.com/gen/1289031/thumbs/o-BLOOD-TRANSFUSION-facebook.jpg,When does blood expire? | Are these packs from a blood drive? | How do you feel about working with blood every day? | Is this from a blood drive? | Have you ever donated blood?,original
437cb055-654d-49cc-9053-00771fe7270c,bing,http://media-cache-ak0.pinimg.com/736x/62/5c/e5/625ce5fc16f176828d41fa65da1c7174.jpg,How deep is that pool? | How cold is the pool? | Why is there a rubber ducky in the pool? | What was the temperature? | Is this your pool?,original
6999dc20-6e77-43bd-83f3-b66ca66c51a3,bing,http://3.bp.blogspot.com/-GjRW1BP4jkA/ThKIUeXVmNI/AAAAAAAAA-E/e0lBaLOjEDM/s1600/DSC02749.JPG,How long did it take someone to sew that? | Is that a glasses case? | What is the fabric being used for? | Who made this glasses case? | Does the sunglasses case appear to be handmade?,original
88fd5636-4c3b-4ba4-b76f-803de6d7b7e5,bing,http://4.bp.blogspot.com/-q-jV44HQjT0/TyVxgXgEG7I/AAAAAAAABuU/28tQ606kAwY/s1600/pineapple+squares+017.JPG,How did the cake taste? | How is the filling made? | What kind of food is that? | Who made those desserts? | What kind of dessert do you think that is?,original
2574b1fa-65a9-4891-8df2-2ec83aebe025,bing,http://melissabrookscuffee.files.wordpress.com/2014/01/dreamstime_s_31711436.jpg,What kind of dance is she doing? | Is she trained in ballet? | Is she a good dancer? | Has she danced all her life? | Why was she dancing?,original
43935571-8fe8-422f-a709-2bd1f62e01c6,bing,http://a.abcnews.com/images/US/ht_wabc_instgram_2_kb_150305_16x9_992.jpg,What happened to the plane? | Did the jet crash in the snow? | What caused the airplane to crash? | What happened to the plane? | What happened to this plane?,original
4816ce95-b385-4e82-b142-cfc708819215,bing,http://motoroids.com/wp-content/uploads/2013/01/2014-Corvette-Stingray-convertible.jpg,What year is this corvette? | What year is this Corvette? | Is this an expensive car? | What model of car is this? | Is that the most beautiful Corvette you've ever seen?,original
bc63face-18bc-457b-8e64-c19bc5e654a2,bing,http://lenergeek.com/wp-content/uploads/2012/09/barrage_grandval.jpg,How does a dam work? | What dam is this? | What dam is that? | Do you know when the dam was built? | Which dam is that?,original
5123c9fe-290d-4f95-ba19-d335f4a4b41d,bing,http://www.dream-alcala.com/wp-content/uploads/2013/12/2013-12-10-18.26.04.jpg,Who is the artist that created this sculpture? | Who is burried here? | Who is buried in the tomb? | Is this a tomb? | What does this statue represent?,original
67e16d0b-428d-47ad-b468-09082436ee08,bing,http://15pictures.com/wp-content/gallery/15-pictures-roller-coasters/roller-coaster-2.jpg,"Where is that roller coaster? | How fast does the roller coaster go? | What roller coaster is this? | Aside from the 2 shown, how many loops does this roller coaster have altogether? | Where is this rollercoaster at?",original
5bf86378-1735-4c56-8e47-4345961f0703,bing,http://media-cache-ak0.pinimg.com/736x/bf/ca/75/bfca751c2eae501becfea186bc93adc7.jpg,Who sewed the pillow? | Where is the rabbit off to? | Was this pillow hand made? | Who sewed the pillowcase? | Did you make that pillow?,original
ac22ea4e-46aa-4651-aaeb-d48a960aa447,bing,http://assets.passedoutphotos.com/hashed_silo_content/silo_content/870/resized/passedout-photos-1219293894-84988.jpg,How do people sleep through these pranks? | Who stuck a cigarette in this mans nostril? | How long was he passed out? | How much did this man drink? | Can the man smoke this way?,original
7498487d-0940-44bc-bff8-736f62907aff,bing,http://image.made-in-china.com/2f0j00SejtQbvnwMcw/Hdi-Print-Circuit-Board.jpg,Is this a motherboard? | What is this circuit board used for? | What does this motherboard go into? | What is the function of this circuit board? | What is this circuit board for?,original
b26ec6e0-1e2b-4fd6-8b01-b2248921e7d3,bing,http://static1.businessinsider.com/image/51ccace069bedd932700001c-1200/fueled-office-tour-bi-dng-8980.jpg,Is that wall in a private home or store? | Where can I find a shelf like that? | What kind of things are displayed? | Is this in a store? | Is this wall decor located in a business?,original
16cc2b06-a34a-4130-b018-f1e6736ef2ef,bing,http://static5.businessinsider.com/image/4d7502cacadcbbad3f040000-1200/two-pilot-whales-are-dismembered-ashore-into-rations-that-will-go-to-everybody-involved-in-the-hunt-from-the-captain-to-the-boat-maker.jpg,How much of the fish can be eaten? | What is the man's name in the red shirt? | What kid of fish is this? | Did he kill it? | What type of animal is this carcass?,original
31a89adb-b4bc-4a66-b278-d376e76c961e,bing,http://3.bp.blogspot.com/--lijykJsHC8/TazL146V0MI/AAAAAAAAACY/TEIfHjBDQ2w/s1600/The%2BHelp%2BMovie.jpg,Does the woman in the hat have any children? | Why are they holding hands? | Where are the people meeting at? | Were they friends? | Are the women getting married?,original
